,age,education,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,0,1,2,3,4,5,6,7,8,9,10,11,12,13
181,0.34285714285714286,14,1,0,0,5,2,0.0,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.973933102652826,0.8597353497164448,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2551,0.5428571428571428,11,1,1,1,7,5,0.029411764705882353,0.0,0,0.10416666666666674,0.10444271239282443,0.7196652719665269,0.09780853517877744,0.4257088846880883,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
528,0.3571428571428571,11,1,1,0,5,1,0.029411764705882353,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.973933102652826,0.8597353497164448,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2772,0.44285714285714284,11,0,0,0,5,3,0.0,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.9741637831603231,0.8597353497164448,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
721,0.27142857142857146,14,1,0,1,5,1,0.0,0.0,0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14048442906574393,0.512287334593573,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2832,0.5,14,1,0,1,4,5,0.029411764705882353,0.0,0,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17762399077277968,0.512287334593573,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2412,0.2857142857142857,14,1,0,0,6,2,0.0,0.0,0,1.0,0.8823070927513612,0.37656903765690375,0.9755478662053056,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3797,0.18571428571428572,13,1,0,0,6,2,0.0,0.0,0,0.3541666666666667,0.7225253312548645,0.4602510460251046,0.020299884659746248,0.10586011342154933,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3575,0.5857142857142857,13,1,0,0,5,5,0.029411764705882353,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.973933102652826,0.8597353497164448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2853,0.3857142857142857,9,1,0,0,6,5,0.08823529411764705,0.0,0,1.0,0.8823070927513612,0.37656903765690375,0.9974625144175318,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2868,0.2571428571428571,9,1,1,0,5,3,0.0,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.9743944636678201,0.8597353497164448,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2249,0.5571428571428572,14,0,0,1,7,3,0.0,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9981545559400231,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1541,0.12857142857142856,11,0,0,1,7,5,0.0588235294117647,0.0,0,0.3541666666666667,0.7848791893998381,0.4393305439330544,0.03575547866205306,0.10586011342154933,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
604,0.37142857142857144,11,0,0,1,4,1,0.029411764705882353,0.16666666666666666,1,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.1916955017301038,0.512287334593573,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
544,0.4571428571428572,4,1,0,0,5,5,0.0,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.9743944636678201,0.8597353497164448,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2725,0.5857142857142857,4,0,0,1,6,3,0.0,0.16666666666666666,1,0.10416666666666674,0.2969602494154273,0.41841004184100417,0.14417531718569782,0.4257088846880883,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2882,0.3285714285714286,13,1,0,1,8,3,0.08823529411764705,0.0,0,1.0,0.4844115354637495,0.6150627615062758,0.9986159169550173,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3835,0.5428571428571428,14,0,0,0,6,1,0.08823529411764705,0.0,0,1.0,0.8823070927513612,0.37656903765690375,0.9757785467128028,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024,0.2142857142857143,14,1,0,1,7,1,0.0588235294117647,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9981545559400231,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
850,0.44285714285714284,4,0,0,0,6,4,0.0588235294117647,0.0,0,1.0,0.8823070927513612,0.37656903765690375,0.9972318339100348,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2609,0.07142857142857145,11,1,0,1,7,1,0.0588235294117647,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.997693194925029,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
774,0.24285714285714288,9,1,0,0,7,4,0.0,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9995386389850058,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3145,0.5714285714285714,4,1,0,1,7,2,0.029411764705882353,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9979238754325261,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1965,0.30000000000000004,13,1,1,1,8,2,0.029411764705882353,0.0,0,1.0,0.4844115354637495,0.6150627615062758,0.9990772779700117,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3601,0.2142857142857143,11,1,0,1,5,4,0.029411764705882353,0.16666666666666666,1,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14555940023068048,0.512287334593573,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3584,0.4,9,1,0,0,6,2,0.029411764705882353,0.0,0,1.0,0.8823070927513612,0.37656903765690375,0.9755478662053056,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
969,0.14285714285714285,14,1,0,1,7,3,0.0,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9981545559400231,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
54,0.2142857142857143,14,1,0,1,5,4,0.0,0.0,0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.1596309111880046,0.512287334593573,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2634,0.2142857142857143,14,0,0,0,6,2,0.029411764705882353,0.0,0,0.3541666666666667,0.7225253312548645,0.4602510460251046,0.02906574394463665,0.10586011342154933,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1188,0.5857142857142857,4,1,0,1,7,4,0.23529411764705882,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9981545559400231,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1871,0.24285714285714288,14,1,0,1,4,4,0.0,0.16666666666666666,2,0.33333333333333337,0.6032735775525992,0.6778242677824264,0.0020761245674740525,0.17051039697542336,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3035,0.3571428571428571,9,1,0,0,6,5,0.0,0.0,0,1.0,0.8823070927513612,0.37656903765690375,0.9993079584775086,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1342,0.15714285714285714,14,1,1,0,5,1,0.0588235294117647,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.973933102652826,0.8597353497164448,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
578,0.34285714285714286,9,0,0,0,5,1,0.0,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.9741637831603231,0.8597353497164448,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
293,0.3142857142857143,14,1,0,1,8,4,0.14705882352941174,0.0,0,1.0,0.4844115354637495,0.6150627615062758,0.9983852364475203,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1934,0.15714285714285714,14,1,0,1,8,2,0.0,0.0,0,1.0,0.4844115354637495,0.6150627615062758,0.9995386389850058,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2767,0.8,11,1,1,0,12,1,0.14705882352941174,0.0,0,0.08333333333333337,0.19953234606390424,0.7447698744769873,0.018454440599769306,0.22646502835538485,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3588,0.17142857142857143,14,0,1,1,11,2,0.0,0.0,0,0.6875,0.3893219017926697,0.36820083682008353,0.811534025374856,0.8778827977315693,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3777,0.18571428571428572,14,1,0,1,11,4,0.0,0.0,0,0.6875,0.3893219017926697,0.36820083682008353,0.793771626297578,0.8778827977315693,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1491,0.6571428571428571,14,1,0,0,5,3,0.0588235294117647,0.0,0,0.33333333333333337,0.6527669524551811,0.45188284518828437,0.014302191464821229,0.17051039697542336,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2285,0.4571428571428572,14,0,0,1,9,4,0.08823529411764705,0.5,1,0.4791666666666667,0.7786438035853394,0.5564853556485354,0.056055363321799306,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2143,0.44285714285714284,14,0,0,0,5,1,0.0588235294117647,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.973933102652826,0.8597353497164448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1533,0.2571428571428571,6,1,0,0,6,1,0.0588235294117647,0.0,0,1.0,0.8823070927513612,0.37656903765690375,0.9757785467128028,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3171,0.34285714285714286,13,1,0,1,8,3,0.0,0.0,0,0.10416666666666674,0.0,0.8117154811715479,0.05628604382929642,0.4257088846880883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3804,0.2,13,0,0,0,6,4,0.029411764705882353,0.0,0,1.0,0.8823070927513612,0.37656903765690375,0.9760092272203,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1824,0.2,11,0,0,1,4,5,0.0,0.0,0,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.19469434832756632,0.512287334593573,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1621,0.2285714285714286,14,0,0,0,5,2,0.0,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.9737024221453288,0.8597353497164448,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2578,0.5571428571428572,14,1,0,1,12,3,0.029411764705882353,0.0,0,0.08333333333333337,0.19953234606390424,0.7447698744769873,0.016378316032295254,0.22646502835538485,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2588,0.2,14,1,1,1,8,3,0.029411764705882353,0.0,0,1.0,0.4844115354637495,0.6150627615062758,0.9988465974625145,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3801,0.5,11,1,0,1,6,1,0.0,0.16666666666666666,1,0.10416666666666674,0.2969602494154273,0.41841004184100417,0.14555940023068048,0.4257088846880883,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
160,0.2,11,1,0,1,11,4,0.0,0.0,0,0.6875,0.3893219017926697,0.36820083682008353,0.793771626297578,0.8778827977315693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1170,0.08571428571428574,11,1,0,1,7,4,0.0,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9972318339100348,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,0.18571428571428572,11,1,0,1,5,3,0.0,0.16666666666666666,1,0.33333333333333337,0.269680436476996,0.19246861924686165,0.16124567474048446,0.512287334593573,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
514,0.5714285714285714,9,1,0,1,5,3,0.029411764705882353,0.0,0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.16124567474048446,0.512287334593573,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
304,0.30000000000000004,14,0,0,0,5,3,0.029411764705882353,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.9741637831603231,0.8597353497164448,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3911,0.15714285714285714,14,1,0,0,7,3,0.14705882352941174,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9970011534025376,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1604,0.10000000000000003,11,0,0,0,11,2,0.029411764705882353,0.0,0,0.0,0.1745908028059162,0.8661087866108785,0.018454440599769306,0.20378071833648193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2748,0.37142857142857144,9,1,0,1,8,3,0.0,0.0,0,1.0,0.4844115354637495,0.6150627615062758,0.9988465974625145,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3561,0.4,13,1,0,1,11,1,0.0,0.16666666666666666,1,0.6875,0.3893219017926697,0.36820083682008353,0.8202998846597462,0.8778827977315693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2107,0.18571428571428572,14,1,0,1,11,3,0.0,0.0,0,0.6875,0.3893219017926697,0.36820083682008353,0.803921568627451,0.8778827977315693,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
125,0.3857142857142857,9,0,0,1,7,3,0.029411764705882353,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9981545559400231,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
911,0.18571428571428572,14,0,0,1,10,2,0.029411764705882353,0.5,1,0.4791666666666667,0.9353078721745831,0.05439330543933041,0.08004613610149941,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
667,0.17142857142857143,9,1,0,1,11,3,0.0,0.16666666666666666,1,0.6875,0.3893219017926697,0.36820083682008353,0.803921568627451,0.8778827977315693,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3313,0.4571428571428572,14,1,1,1,4,5,0.0,0.0,0,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.17762399077277968,0.512287334593573,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2580,0.6142857142857143,14,1,0,1,6,3,0.029411764705882353,0.0,0,0.10416666666666674,0.2969602494154273,0.41841004184100417,0.14417531718569782,0.4257088846880883,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
835,0.4571428571428572,13,0,0,0,5,5,0.029411764705882353,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.9743944636678201,0.8597353497164448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
727,0.18571428571428572,4,0,0,1,11,5,0.20588235294117646,0.0,0,0.6875,0.3893219017926697,0.36820083682008353,0.7810841983852364,0.8778827977315693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1770,0.14285714285714285,14,0,0,1,7,3,0.0,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9981545559400231,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3611,0.2142857142857143,14,1,0,1,11,4,0.029411764705882353,0.0,0,0.6875,0.3893219017926697,0.36820083682008353,0.793771626297578,0.8778827977315693,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1880,0.2285714285714286,11,0,0,0,7,2,0.4411764705882353,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9979238754325261,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2550,0.37142857142857144,14,1,0,1,11,5,0.08823529411764705,0.0,0,0.6875,0.3893219017926697,0.36820083682008353,0.7810841983852364,0.8778827977315693,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1776,0.3857142857142857,11,1,1,1,8,2,0.0,0.0,0,1.0,0.4844115354637495,0.6150627615062758,0.9983852364475203,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3177,0.2285714285714286,14,1,0,1,5,2,0.0,0.0,0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14555940023068048,0.512287334593573,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
711,0.3571428571428571,14,1,1,0,7,2,0.0,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9981545559400231,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3131,0.37142857142857144,4,1,0,0,6,2,0.0,0.0,0,1.0,0.8823070927513612,0.37656903765690375,0.9755478662053056,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3413,0.2571428571428571,13,0,0,0,5,5,0.0588235294117647,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.9734717416378318,0.8597353497164448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3986,0.17142857142857143,9,1,1,0,5,1,0.08823529411764705,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.973933102652826,0.8597353497164448,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2223,0.2,14,1,1,1,8,3,0.0,0.0,0,1.0,0.4844115354637495,0.6150627615062758,0.9986159169550173,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2778,0.2571428571428571,14,0,0,1,11,3,0.029411764705882353,0.0,0,0.6875,0.3893219017926697,0.36820083682008353,0.803921568627451,0.8778827977315693,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
654,0.41428571428571426,6,1,1,1,7,1,0.0588235294117647,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9981545559400231,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3560,0.30000000000000004,9,1,1,1,11,1,0.029411764705882353,0.0,0,0.6875,0.3893219017926697,0.36820083682008353,0.8202998846597462,0.8778827977315693,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1748,0.2857142857142857,13,0,0,1,7,1,0.0588235294117647,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.997693194925029,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
253,0.3142857142857143,14,0,0,0,5,5,0.0588235294117647,0.0,0,0.9375,0.6987529228370946,0.6025104602510458,0.9743944636678201,0.8597353497164448,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3315,0.5714285714285714,14,1,0,1,7,4,0.0,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9995386389850058,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3232,0.5428571428571428,14,1,0,1,4,4,0.0,0.0,0,0.33333333333333337,0.3406079501169117,0.15481171548117123,0.16839677047289503,0.512287334593573,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1364,0.12857142857142856,9,1,1,1,7,2,0.14705882352941174,0.0,0,1.0,0.6691348402182271,0.3389121338912131,0.9979238754325261,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
